Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location
546,2059,631,1113433340800,28.673,860.893,6042752.353,2133925.82,12.9,5.8,2,30.35,-2.49,3,,,,,,,538,554,48.73,1.61,i-80
566,2059,688,1113433340800,27.822,763.175,6042764.547,2133828.622,17.3,8.5,2,30.0,0.0,3,,,,,,,554,573,59.93,2.0,i-80
554,2059,626,1113433340800,27.388,823.102,6042756.231,2133888.059,14.3,7.4,2,30.0,0.03,3,,,,,,,546,566,37.79,1.26,i-80
573,2059,679,1113433340800,27.968,688.823,6042774.148,2133754.767,9.9,5.2,2,27.85,0.44,3,,,,,,,566,581,74.35,2.67,i-80
581,2059,565,1113433340800,28.883,618.344,6042783.813,2133684.904,16.8,7.4,2,25.43,4.16,3,,,,,,,573,629,70.48,2.77,i-80
538,2059,631,1113433340800,27.612,909.619,6042744.302,2133974.211,12.4,5.8,2,29.24,-4.54,3,,,,,,,519,546,166.11,5.68,i-80
573,2069,679,1113433341800,27.149,716.656,6042769.853,2133782.278,9.9,5.2,2,27.88,-0.03,3,,,,,,,566,581,76.43,2.74,i-80
566,2069,688,1113433341800,27.938,793.087,6042760.76,2133858.382,17.3,8.5,2,29.84,1.42,3,,,,,,,554,573,59.64,2.0,i-80
546,2069,631,1113433341800,28.597,890.163,6042748.153,2133955.067,12.9,5.8,2,29.54,4.19,3,,,,,,,538,554,49.5,1.68,i-80
554,2069,626,1113433341800,27.52,852.723,6042752.341,2133917.587,14.3,7.4,2,29.64,0.05,3,,,,,,,546,566,37.44,1.26,i-80
538,2069,631,1113433341800,27.643,939.666,6042739.908,2134003.886,12.4,5.8,2,30.04,0.24,3,,,,,,,519,546,172.45,5.74,i-80
581,2069,565,1113433341800,28.912,645.857,6042780.439,2133712.225,16.8,7.4,2,29.96,1.31,3,,,,,,,573,629,70.8,2.36,i-80
566,2079,688,1113433342800,28.135,823.086,6042756.973,2133888.142,17.3,8.5,2,30.0,-0.03,3,,,,,,,554,573,57.32,1.91,i-80
573,2079,679,1113433342800,26.544,744.723,6042765.67,2133810.164,9.9,5.2,2,29.38,1.84,3,,,,,,,566,581,78.36,2.67,i-80
538,2079,631,1113433342800,27.104,969.051,6042735.041,2134032.862,12.4,5.8,2,28.25,1.37,3,,,,,,,519,546,173.95,6.16,i-80
546,2079,631,1113433342800,28.628,920.163,6042743.759,2133984.743,12.9,5.8,2,30.0,0.0,3,,,,,,,538,554,48.89,1.63,i-80
554,2079,626,1113433342800,27.414,880.405,6042748.401,2133944.974,14.3,7.4,2,24.83,-1.73,3,,,,,,,546,566,39.76,1.6,i-80
581,2079,565,1113433342800,28.964,675.816,6042776.762,2133741.999,16.8,7.4,2,30.01,0.83,3,,,,,,,573,629,68.91,2.3,i-80
538,2089,631,1113433343800,26.936,998.375,6042730.545,2134061.871,12.4,5.8,2,30.57,-1.55,3,,,,,,,519,546,175.1,5.73,i-80
554,2089,626,1113433343800,27.379,905.147,6042744.739,2133969.705,14.3,7.4,2,24.98,-0.25,3,,,,,,,546,566,44.9,1.8,i-80
566,2089,688,1113433343800,28.286,853.168,6042753.038,2133918.134,17.3,8.5,2,30.5,0.0,3,,,,,,,554,573,51.98,1.7,i-80
546,2089,631,1113433343800,28.094,950.049,6042738.823,2134014.216,12.9,5.8,2,29.76,1.69,3,,,,,,,538,554,48.33,1.62,i-80
581,2089,565,1113433343800,27.757,708.404,6042771.489,2133774.165,16.8,7.4,2,33.71,0.17,3,,,,,,,573,629,65.74,1.95,i-80
573,2089,679,1113433343800,26.681,774.141,6042761.994,2133839.346,9.9,5.2,2,29.04,-0.57,3,,,,,,,566,581,79.03,2.72,i-80
566,2099,688,1113433344800,28.185,881.911,6042748.959,2133946.553,17.3,8.5,2,24.88,-3.5,3,,,,,,,554,573,50.21,2.02,i-80
573,2099,679,1113433344800,27.574,802.476,6042759.154,2133867.633,9.9,5.2,2,26.22,-3.41,3,,,,,,,566,581,79.43,3.03,i-80
538,2099,631,1113433344800,26.999,1026.411,6042726.421,2134089.719,12.4,5.8,2,24.88,1.14,3,,,,,,,519,546,176.83,7.11,i-80
546,2099,631,1113433344800,27.924,980.047,6042734.229,2134043.867,12.9,5.8,2,30.0,0.0,3,,,,,,,538,554,46.36,1.55,i-80
554,2099,626,1113433344800,27.408,932.123,6042740.789,2133996.385,14.3,7.4,2,29.64,4.38,3,,,,,,,546,566,47.92,1.62,i-80
581,2099,565,1113433344800,26.994,740.021,6042766.724,2133805.572,16.8,7.4,2,31.19,-1.82,3,,,,,,,573,629,62.46,2.0,i-80
546,2109,631,1113433345800,27.955,1010.046,6042729.834,2134073.544,12.9,5.8,2,29.99,-0.05,3,,,,,,,538,554,41.82,1.39,i-80
554,2109,626,1113433345800,26.872,962.031,6042735.847,2134025.887,14.3,7.4,2,29.77,1.68,3,,,,,,,546,566,48.02,1.61,i-80
573,2109,679,1113433345800,28.004,829.219,6042756.028,2133894.212,9.9,5.2,2,29.68,4.69,3,,,,,,,566,581,77.4,2.61,i-80
538,2109,631,1113433345800,27.152,1051.869,6042722.689,2134114.915,12.4,5.8,2,27.67,11.0,3,,,,,,,519,546,181.41,6.56,i-80
566,2109,688,1113433345800,28.164,906.623,6042745.297,2133971.283,17.3,8.5,2,25.0,0.0,3,,,,,,,554,573,55.41,2.22,i-80
581,2109,565,1113433345800,27.096,770.189,6042762.918,2133835.482,16.8,7.4,2,30.0,0.0,3,,,,,,,573,604,59.03,1.97,i-80
573,2119,679,1113433346800,28.014,858.319,6042752.056,2133923.185,9.9,5.2,2,26.56,-3.25,3,,,,,,,566,581,73.31,2.76,i-80
581,2119,565,1113433346800,27.234,800.102,6042759.131,2133865.242,16.8,7.4,2,30.0,0.0,3,,,,,,,573,604,58.22,1.94,i-80
566,2119,688,1113433346800,28.191,931.624,6042741.636,2133996.014,17.3,8.5,2,25.0,0.0,3,,,,,,,554,573,60.41,2.42,i-80
554,2119,626,1113433346800,26.705,992.03,6042731.255,2134055.539,14.3,7.4,2,30.0,0.0,3,,,,,,,546,566,47.87,1.6,i-80
546,2119,631,1113433346800,28.586,1039.903,6042725.933,2134103.294,12.9,5.8,2,30.0,0.0,3,,,,,,,538,554,47.64,1.59,i-80
538,2119,631,1113433346800,28.96,1087.541,6042719.043,2134150.398,12.4,5.8,2,38.46,-4.28,3,,,,,,,519,546,174.77,4.54,i-80
573,2129,679,1113433347800,27.99,884.616,6042748.375,2133949.313,9.9,5.2,2,25.73,-1.97,3,,,,,,,566,581,71.89,2.79,i-80
546,2129,631,1113433347800,29.477,1071.437,6042722.005,2134134.594,12.9,5.8,2,33.88,-0.36,3,,,,,,,538,554,51.18,1.51,i-80
538,2129,631,1113433347800,30.063,1122.617,6042714.769,2134185.33,12.4,5.8,2,33.86,-10.11,3,,,,,,,519,546,171.13,5.05,i-80
566,2129,688,1113433347800,27.43,956.502,6042737.212,2134020.514,17.3,8.5,2,25.0,0.45,3,,,,,,,554,573,65.43,2.62,i-80
554,2129,626,1113433347800,26.746,1021.936,6042726.86,2134085.216,14.3,7.4,2,29.64,1.04,3,,,,,,,546,566,49.5,1.67,i-80
581,2129,565,1113433347800,27.421,828.626,6042755.53,2133893.543,16.8,7.4,2,25.31,-4.28,3,,,,,,,573,604,55.99,2.21,i-80
566,2139,688,1113433348800,26.981,981.51,6042733.08,2134045.176,17.3,8.5,2,25.01,-0.05,3,,,,,,,554,573,70.36,2.81,i-80
573,2139,679,1113433348800,27.947,909.898,6042744.6,2133974.485,9.9,5.2,2,21.97,-6.05,3,,,,,,,566,581,71.61,3.26,i-80
581,2139,565,1113433348800,27.556,854.718,6042752.1,2133919.567,16.8,7.4,2,27.56,-0.14,3,,,,,,,573,604,55.18,2.0,i-80
538,2139,631,1113433348800,30.038,1152.825,6042710.003,2134215.228,12.4,5.8,2,30.88,-0.25,3,,,,,,,519,546,165.35,5.35,i-80
546,2139,631,1113433348800,30.664,1104.14,6042718.193,2134167.081,12.9,5.8,2,30.01,-1.03,3,,,,,,,538,554,48.68,1.62,i-80
554,2139,626,1113433348800,26.915,1051.867,6042722.456,2134114.871,14.3,7.4,2,30.26,3.85,3,,,,,,,546,566,52.27,1.73,i-80
581,2149,565,1113433349800,27.435,881.41,6042748.283,2133945.967,16.8,7.4,2,24.86,-2.33,3,,,,,,,573,604,50.26,2.02,i-80
546,2149,631,1113433349800,30.562,1133.989,6042713.474,2134196.706,12.9,5.8,2,30.04,0.56,3,,,,,,,538,554,49.36,1.64,i-80
554,2149,626,1113433349800,28.096,1084.591,6042718.636,2134147.373,14.3,7.4,2,33.36,-0.75,3,,,,,,,546,566,49.4,1.48,i-80
538,2149,631,1113433349800,30.028,1183.349,6042705.175,2134245.518,12.4,5.8,2,29.48,0.74,3,,,,,,,519,546,157.03,5.33,i-80
573,2149,679,1113433349800,26.851,931.668,6042740.307,2133995.843,9.9,5.2,2,24.05,8.58,3,,,,,,,566,581,74.84,3.11,i-80
566,2149,688,1113433349800,27.006,1006.51,6042729.417,2134069.906,17.3,8.5,2,25.0,0.0,3,,,,,,,554,573,78.08,3.12,i-80
554,2159,626,1113433350800,28.384,1115.594,6042714.192,2134178.062,14.3,7.4,2,29.93,-1.07,3,,,,,,,546,566,48.8,1.63,i-80
566,2159,688,1113433350800,27.09,1031.375,6042725.755,2134094.637,17.3,8.5,2,25.0,0.0,3,,,,,,,554,573,84.22,3.37,i-80
538,2159,631,1113433350800,30.223,1212.664,6042700.554,2134274.509,12.4,5.8,2,26.74,-5.71,3,,,,,,,519,546,149.91,5.61,i-80
581,2159,565,1113433350800,27.409,906.145,6042744.621,2133970.698,16.8,7.4,2,25.0,0.0,3,,,,,,,573,604,50.4,2.02,i-80
546,2159,631,1113433350800,30.138,1164.397,6042708.287,2134226.67,12.9,5.8,2,30.47,-0.56,3,,,,,,,538,554,48.27,1.58,i-80
573,2159,679,1113433350800,26.59,956.549,6042736.375,2134020.432,9.9,5.2,2,24.95,0.78,3,,,,,,,566,581,74.83,3.0,i-80
566,2169,688,1113433351800,27.237,1056.408,6042722.087,2134119.37,17.3,8.5,2,26.49,11.2,3,,,,,,,554,573,89.11,3.36,i-80
573,2169,679,1113433351800,26.639,981.554,6042732.735,2134045.169,9.9,5.2,2,25.0,0.0,3,,,,,,,566,581,74.85,2.99,i-80
538,2169,631,1113433351800,29.86,1237.279,6042696.156,2134298.758,12.4,5.8,2,25.03,-0.19,3,,,,,,,519,546,149.38,5.97,i-80
554,2169,626,1113433351800,28.33,1145.518,6042709.462,2134207.74,14.3,7.4,2,30.42,1.32,3,,,,,,,546,566,48.76,1.6,i-80
546,2169,631,1113433351800,30.065,1194.28,6042703.408,2134256.378,12.9,5.8,2,30.0,-0.14,3,,,,,,,538,554,43.0,1.43,i-80
581,2169,565,1113433351800,27.435,931.144,6042740.959,2133995.428,16.8,7.4,2,25.0,0.0,3,,,,,,,573,604,50.41,2.02,i-80
581,2179,565,1113433352800,27.136,956.071,6042736.987,2134020.032,16.8,7.4,2,24.69,0.57,3,,,,,,,573,604,50.48,2.04,i-80
538,2179,631,1113433352800,29.791,1263.014,6042691.867,2134324.138,12.4,5.8,2,26.91,0.5,3,,,,,,,519,546,145.86,5.42,i-80
566,2179,688,1113433352800,29.03,1086.352,6042719.289,2134149.267,17.3,8.5,2,30.54,0.06,3,,,,,,,554,573,89.63,2.93,i-80
554,2179,626,1113433352800,28.31,1175.982,6042704.668,2134237.813,14.3,7.4,2,29.93,-2.42,3,,,,,,,546,566,47.45,1.59,i-80
573,2179,679,1113433352800,26.664,1006.555,6042729.072,2134069.9,9.9,5.2,2,25.0,0.0,3,,,,,,,566,581,79.8,3.19,i-80
546,2179,631,1113433352800,29.804,1223.431,6042698.371,2134285.088,12.9,5.8,2,27.13,-4.16,3,,,,,,,538,554,39.58,1.46,i-80
573,2189,679,1113433353800,26.747,1031.42,6042725.409,2134094.63,9.9,5.2,2,25.0,0.0,3,,,,,,,566,581,85.15,3.41,i-80
566,2189,688,1113433353800,29.532,1116.574,6042715.178,2134179.203,17.3,8.5,2,29.91,-1.22,3,,,,,,,554,573,89.19,2.98,i-80
538,2189,631,1113433353800,29.168,1289.97,6042686.901,2134350.531,12.4,5.8,2,26.78,-2.05,3,,,,,,,519,546,141.65,5.29,i-80
554,2189,626,1113433353800,28.463,1205.76,6042699.946,2134267.437,14.3,7.4,2,30.0,0.0,3,,,,,,,546,566,43.02,1.43,i-80
581,2189,565,1113433353800,24.724,981.031,6042730.919,2134044.369,16.8,7.4,2,25.0,0.0,3,,,,,,,573,604,50.39,2.02,i-80
546,2189,631,1113433353800,29.977,1248.777,6042694.386,2134310.117,12.9,5.8,2,25.19,1.82,3,,,,,,,538,554,41.19,1.64,i-80
